,userId,movieId,rating,timestamp
86394,15489,22,4,2018-02-04 08:00:00+00:00
86395,37015,889,4,2018-02-04 08:00:00+00:00
86396,5285,657,2,2018-02-04 08:00:00+00:00
86397,28499,260,4,2018-02-04 08:00:00+00:00
86399,29371,975,5,2018-02-04 08:00:00+00:00
86400,25195,14,4,2018-02-04 08:00:00+00:00
86401,20189,152,5,2018-02-04 08:00:00+00:00
86402,9401,975,4,2018-02-04 08:00:00+00:00
86403,3407,27,4,2018-02-04 08:00:00+00:00
86404,5169,19,5,2018-02-04 08:00:00+00:00
86405,2949,150,5,2018-02-04 08:00:00+00:00
86406,5169,838,4,2018-02-04 08:00:00+00:00
86407,5285,394,2,2018-02-04 08:00:00+00:00
86408,8283,694,4,2018-02-05 08:00:00+00:00
86411,34297,18,5,2018-02-05 08:00:00+00:00
86412,40146,251,5,2018-02-05 08:00:00+00:00
86414,276,925,5,2018-02-05 08:00:00+00:00
86416,39914,185,3,2018-02-05 08:00:00+00:00
86417,29561,822,4,2018-02-05 08:00:00+00:00
86419,42997,911,5,2018-02-05 08:00:00+00:00
86420,14742,587,5,2018-02-05 08:00:00+00:00
86421,26339,180,4,2018-02-05 08:00:00+00:00
86423,31134,918,1,2018-02-05 08:00:00+00:00
86424,43088,42,2,2018-02-05 08:00:00+00:00
86425,28134,498,3,2018-02-05 08:00:00+00:00
86428,28134,514,5,2018-02-05 08:00:00+00:00
86430,34297,934,4,2018-02-05 08:00:00+00:00
86431,26339,311,2,2018-02-05 08:00:00+00:00
86432,34297,886,5,2018-02-05 08:00:00+00:00
86433,7127,813,5,2018-02-05 08:00:00+00:00
86435,28576,576,5,2018-02-05 08:00:00+00:00
86436,26193,189,5,2018-02-05 08:00:00+00:00
86437,8283,999,5,2018-02-05 08:00:00+00:00
86438,26199,269,5,2018-02-05 08:00:00+00:00
86439,450,797,2,2018-02-05 08:00:00+00:00
86442,1234,889,5,2018-02-05 08:00:00+00:00
86444,34297,968,5,2018-02-05 08:00:00+00:00
86445,26199,277,5,2018-02-05 08:00:00+00:00
86446,33370,921,3,2018-02-05 08:00:00+00:00
86447,14742,647,5,2018-02-05 08:00:00+00:00
86449,411,4,4,2018-02-05 08:00:00+00:00
86450,23057,356,5,2018-02-05 08:00:00+00:00
86451,14742,984,5,2018-02-05 08:00:00+00:00
86452,37810,500,5,2018-02-05 08:00:00+00:00
86453,38602,884,5,2018-02-05 08:00:00+00:00
86456,6221,584,5,2018-02-05 08:00:00+00:00
86457,32580,4,4,2018-02-05 08:00:00+00:00
86458,22559,260,2,2018-02-05 08:00:00+00:00
86459,29561,188,5,2018-02-05 08:00:00+00:00
86460,16233,171,5,2018-02-05 08:00:00+00:00
86461,450,884,4,2018-02-05 08:00:00+00:00
86463,26013,158,5,2018-02-06 08:00:00+00:00
86464,28134,25,4,2018-02-06 08:00:00+00:00
86467,9305,169,4,2018-02-06 08:00:00+00:00
86468,36585,314,5,2018-02-06 08:00:00+00:00
86469,17542,944,3,2018-02-06 08:00:00+00:00
86471,41934,760,4,2018-02-06 08:00:00+00:00
86473,20768,758,5,2018-02-06 08:00:00+00:00
86474,37015,288,5,2018-02-06 08:00:00+00:00
86475,41159,979,5,2018-02-06 08:00:00+00:00
86477,26013,311,5,2018-02-06 08:00:00+00:00
86481,20768,232,4,2018-02-06 08:00:00+00:00
86482,9394,980,5,2018-02-06 08:00:00+00:00
86483,3073,765,3,2018-02-06 08:00:00+00:00
86484,36585,251,4,2018-02-06 08:00:00+00:00
86485,9451,213,5,2018-02-06 08:00:00+00:00
86487,14003,603,5,2018-02-06 08:00:00+00:00
86489,3432,943,4,2018-02-06 08:00:00+00:00
86491,22660,585,4,2018-02-06 08:00:00+00:00
86492,1665,88,5,2018-02-06 08:00:00+00:00
86493,9817,140,5,2018-02-06 08:00:00+00:00
86494,41934,347,5,2018-02-06 08:00:00+00:00
86495,17472,743,5,2018-02-06 08:00:00+00:00
86497,4649,689,5,2018-02-06 08:00:00+00:00
86498,6708,286,5,2018-02-06 08:00:00+00:00
86500,348,766,5,2018-02-06 08:00:00+00:00
86501,2657,17,5,2018-02-06 08:00:00+00:00
86503,25331,986,5,2018-02-06 08:00:00+00:00
86504,28817,120,5,2018-02-07 08:00:00+00:00
86505,15872,284,5,2018-02-07 08:00:00+00:00
86506,39720,461,5,2018-02-07 08:00:00+00:00
86507,9262,45,2,2018-02-07 08:00:00+00:00
86510,15366,152,5,2018-02-07 08:00:00+00:00
86511,29096,971,3,2018-02-07 08:00:00+00:00
86512,32867,985,5,2018-02-07 08:00:00+00:00
86514,26429,758,3,2018-02-07 08:00:00+00:00
86515,17698,180,5,2018-02-07 08:00:00+00:00
86516,32221,495,2,2018-02-07 08:00:00+00:00
86517,11263,852,5,2018-02-07 08:00:00+00:00
86518,21841,253,3,2018-02-07 08:00:00+00:00
86519,3674,26,5,2018-02-07 08:00:00+00:00
86520,22201,4,4,2018-02-07 08:00:00+00:00
86521,2855,620,5,2018-02-07 08:00:00+00:00
86522,3674,22,2,2018-02-07 08:00:00+00:00
86523,34781,944,4,2018-02-07 08:00:00+00:00
86524,6656,747,3,2018-02-07 08:00:00+00:00
86525,1215,162,3,2018-02-07 08:00:00+00:00
86526,9262,161,4,2018-02-07 08:00:00+00:00
86527,38489,25,2,2018-02-07 08:00:00+00:00
86528,6656,327,3,2018-02-07 08:00:00+00:00
86529,9262,25,4,2018-02-07 08:00:00+00:00
86533,20058,944,4,2018-02-07 08:00:00+00:00
86534,21946,288,5,2018-02-07 08:00:00+00:00
86535,10014,934,5,2018-02-07 08:00:00+00:00
86536,14129,879,4,2018-02-07 08:00:00+00:00
86537,44518,763,5,2018-02-08 08:00:00+00:00
86538,44518,4,4,2018-02-08 08:00:00+00:00
86539,5255,265,4,2018-02-08 08:00:00+00:00
86540,18621,57,3,2018-02-08 08:00:00+00:00
86541,44518,806,5,2018-02-08 08:00:00+00:00
86542,16581,178,4,2018-02-08 08:00:00+00:00
86543,16216,75,5,2018-02-08 08:00:00+00:00
86544,15345,886,3,2018-02-08 08:00:00+00:00
86545,7967,934,5,2018-02-08 08:00:00+00:00
86546,43776,178,5,2018-02-08 08:00:00+00:00
86547,11619,13,5,2018-02-08 08:00:00+00:00
86548,43364,575,5,2018-02-08 08:00:00+00:00
86549,39576,935,5,2018-02-08 08:00:00+00:00
86550,1209,282,3,2018-02-08 08:00:00+00:00
86551,18621,759,4,2018-02-08 08:00:00+00:00
86552,41389,25,5,2018-02-08 08:00:00+00:00
86553,27863,773,5,2018-02-08 08:00:00+00:00
86554,29064,251,4,2018-02-08 08:00:00+00:00
86555,7127,213,4,2018-02-08 08:00:00+00:00
86558,11165,671,4,2018-02-09 08:00:00+00:00
86559,411,131,5,2018-02-09 08:00:00+00:00
86561,28597,69,4,2018-02-09 08:00:00+00:00
86563,22491,57,2,2018-02-09 08:00:00+00:00
86565,25272,759,4,2018-02-09 08:00:00+00:00
86566,40597,312,5,2018-02-09 08:00:00+00:00
86567,21935,168,1,2018-02-09 08:00:00+00:00
86569,37015,2,4,2018-02-09 08:00:00+00:00
86570,36427,163,5,2018-02-09 08:00:00+00:00
86571,13385,251,4,2018-02-09 08:00:00+00:00
86573,10129,60,3,2018-02-09 08:00:00+00:00
86576,29251,314,5,2018-02-09 08:00:00+00:00
86579,1676,261,2,2018-02-09 08:00:00+00:00
86580,29251,980,4,2018-02-09 08:00:00+00:00
86581,28597,153,4,2018-02-09 08:00:00+00:00
86582,14406,781,5,2018-02-09 08:00:00+00:00
86589,22385,100,3,2018-02-09 08:00:00+00:00
86590,42071,887,4,2018-02-09 08:00:00+00:00
86591,8860,129,5,2018-02-09 08:00:00+00:00
86592,31772,900,3,2018-02-09 08:00:00+00:00
86593,10673,914,5,2018-02-09 08:00:00+00:00
86595,2078,811,4,2018-02-09 08:00:00+00:00
86597,1676,886,5,2018-02-09 08:00:00+00:00
86598,9570,750,5,2018-02-09 08:00:00+00:00
86599,9432,916,5,2018-02-09 08:00:00+00:00
86600,8860,48,5,2018-02-09 08:00:00+00:00
86602,36719,268,5,2018-02-10 08:00:00+00:00
86603,1880,941,4,2018-02-10 08:00:00+00:00
86605,15353,189,2,2018-02-10 08:00:00+00:00
86606,9920,178,1,2018-02-10 08:00:00+00:00
86607,3735,764,5,2018-02-10 08:00:00+00:00
86608,31201,152,4,2018-02-10 08:00:00+00:00
86609,19160,971,5,2018-02-10 08:00:00+00:00
86610,2180,152,4,2018-02-10 08:00:00+00:00
86611,23667,123,2,2018-02-10 08:00:00+00:00
86613,15627,96,5,2018-02-10 08:00:00+00:00
86614,2615,796,5,2018-02-10 08:00:00+00:00
86615,26095,284,5,2018-02-10 08:00:00+00:00
86616,42581,699,2,2018-02-10 08:00:00+00:00
86617,39576,889,5,2018-02-10 08:00:00+00:00
86620,6800,265,2,2018-02-10 08:00:00+00:00
86621,23982,237,1,2018-02-10 08:00:00+00:00
86622,43638,50,5,2018-02-10 08:00:00+00:00
86623,2949,859,5,2018-02-10 08:00:00+00:00
86624,2949,252,2,2018-02-10 08:00:00+00:00
86625,4662,872,5,2018-02-10 08:00:00+00:00
86626,2733,809,5,2018-02-10 08:00:00+00:00
86628,14744,98,4,2018-02-10 08:00:00+00:00
86631,20992,69,4,2018-02-10 08:00:00+00:00
86632,1441,230,5,2018-02-10 08:00:00+00:00
86633,5353,120,5,2018-02-10 08:00:00+00:00
86634,26095,768,5,2018-02-10 08:00:00+00:00
86635,15752,19,5,2018-02-10 08:00:00+00:00
86636,18152,19,5,2018-02-10 08:00:00+00:00
86638,23790,136,4,2018-02-11 08:00:00+00:00
86639,5970,63,3,2018-02-11 08:00:00+00:00
86640,42431,772,4,2018-02-11 08:00:00+00:00
86641,23790,146,4,2018-02-11 08:00:00+00:00
86642,32284,985,3,2018-02-11 08:00:00+00:00
86643,12703,247,3,2018-02-11 08:00:00+00:00
86645,12020,774,4,2018-02-11 08:00:00+00:00
86646,33573,54,5,2018-02-11 08:00:00+00:00
86647,5627,157,4,2018-02-11 08:00:00+00:00
86648,27139,253,2,2018-02-11 08:00:00+00:00
86649,23790,4,3,2018-02-11 08:00:00+00:00
86651,40639,84,5,2018-02-11 08:00:00+00:00
86653,27339,181,4,2018-02-11 08:00:00+00:00
86654,5698,263,1,2018-02-11 08:00:00+00:00
86655,35374,918,4,2018-02-11 08:00:00+00:00
86656,26000,326,3,2018-02-11 08:00:00+00:00
86658,42431,587,4,2018-02-11 08:00:00+00:00
86659,42431,757,4,2018-02-11 08:00:00+00:00
86660,32056,885,4,2018-02-11 08:00:00+00:00
86662,23790,26,5,2018-02-11 08:00:00+00:00
86663,43755,859,5,2018-02-11 08:00:00+00:00
86664,11692,889,5,2018-02-11 08:00:00+00:00
86665,17681,763,5,2018-02-11 08:00:00+00:00
86666,26000,116,5,2018-02-11 08:00:00+00:00
86667,43914,178,5,2018-02-11 08:00:00+00:00
86669,27427,195,5,2018-02-11 08:00:00+00:00
86670,11692,924,5,2018-02-11 08:00:00+00:00
86671,29287,288,4,2018-02-11 08:00:00+00:00
86672,182,713,5,2018-02-12 08:00:00+00:00
86673,12939,187,3,2018-02-12 08:00:00+00:00
86675,40405,113,1,2018-02-12 08:00:00+00:00
86676,14818,293,5,2018-02-12 08:00:00+00:00
86677,5353,435,5,2018-02-12 08:00:00+00:00
86678,2788,254,5,2018-02-12 08:00:00+00:00
86679,28755,222,5,2018-02-12 08:00:00+00:00
86680,25122,108,5,2018-02-12 08:00:00+00:00
86681,9195,25,5,2018-02-12 08:00:00+00:00
86683,4125,944,1,2018-02-12 08:00:00+00:00
86684,22660,312,1,2018-02-12 08:00:00+00:00
86685,25362,963,5,2018-02-12 08:00:00+00:00
86686,25122,110,4,2018-02-12 08:00:00+00:00
86688,38327,780,5,2018-02-12 08:00:00+00:00
86689,40405,326,5,2018-02-12 08:00:00+00:00
86690,25122,167,5,2018-02-12 08:00:00+00:00
86691,40405,856,3,2018-02-12 08:00:00+00:00
86693,22660,309,5,2018-02-12 08:00:00+00:00
86694,21373,133,4,2018-02-12 08:00:00+00:00
86696,12939,123,3,2018-02-12 08:00:00+00:00
86698,40300,276,4,2018-02-12 08:00:00+00:00
86699,40974,286,5,2018-02-12 08:00:00+00:00
86700,22660,168,5,2018-02-12 08:00:00+00:00
86701,29067,286,5,2018-02-12 08:00:00+00:00
86702,5821,905,5,2018-02-12 08:00:00+00:00
86703,13726,201,4,2018-02-12 08:00:00+00:00
86704,16960,677,4,2018-02-12 08:00:00+00:00
86705,16960,945,5,2018-02-12 08:00:00+00:00
86706,29456,945,5,2018-02-12 08:00:00+00:00
86707,23879,282,3,2018-02-13 08:00:00+00:00
86708,5756,327,3,2018-02-13 08:00:00+00:00
86709,5756,643,1,2018-02-13 08:00:00+00:00
86710,5631,62,4,2018-02-13 08:00:00+00:00
86711,13725,805,5,2018-02-13 08:00:00+00:00
86712,22152,298,4,2018-02-13 08:00:00+00:00
86713,5756,96,5,2018-02-13 08:00:00+00:00
86714,15777,46,1,2018-02-13 08:00:00+00:00
86715,6368,428,5,2018-02-13 08:00:00+00:00
86717,42156,168,1,2018-02-13 08:00:00+00:00
86719,29294,985,1,2018-02-13 08:00:00+00:00
86720,5779,773,3,2018-02-13 08:00:00+00:00
86721,39040,234,4,2018-02-13 08:00:00+00:00
86724,13725,717,5,2018-02-13 08:00:00+00:00
86725,39040,912,5,2018-02-13 08:00:00+00:00
86726,23879,328,5,2018-02-13 08:00:00+00:00
86727,5756,870,1,2018-02-13 08:00:00+00:00
86728,12090,293,5,2018-02-13 08:00:00+00:00
86729,5419,729,4,2018-02-13 08:00:00+00:00
86731,10571,572,5,2018-02-13 08:00:00+00:00
86732,22660,584,4,2018-02-14 08:00:00+00:00
86733,11113,940,5,2018-02-14 08:00:00+00:00
86734,3735,724,5,2018-02-14 08:00:00+00:00
86735,34217,786,1,2018-02-14 08:00:00+00:00
86738,22660,199,5,2018-02-14 08:00:00+00:00
86739,22660,453,5,2018-02-14 08:00:00+00:00
86740,1561,980,2,2018-02-14 08:00:00+00:00
86741,15493,223,5,2018-02-14 08:00:00+00:00
86742,6531,159,5,2018-02-14 08:00:00+00:00
86744,10072,867,4,2018-02-14 08:00:00+00:00
86747,3735,4,5,2018-02-14 08:00:00+00:00
86748,14522,795,5,2018-02-14 08:00:00+00:00
86749,22660,278,3,2018-02-14 08:00:00+00:00
86750,13465,852,5,2018-02-14 08:00:00+00:00
86751,40426,19,4,2018-02-14 08:00:00+00:00
86752,36158,10,5,2018-02-14 08:00:00+00:00
86753,5817,240,3,2018-02-15 08:00:00+00:00
86755,32070,924,5,2018-02-15 08:00:00+00:00
86756,8534,177,4,2018-02-15 08:00:00+00:00
86757,18418,131,4,2018-02-15 08:00:00+00:00
86758,5714,65,5,2018-02-15 08:00:00+00:00
86759,450,682,5,2018-02-15 08:00:00+00:00
86760,1253,759,5,2018-02-15 08:00:00+00:00
86761,18418,488,3,2018-02-15 08:00:00+00:00
86762,20879,935,5,2018-02-15 08:00:00+00:00
86763,39477,250,5,2018-02-15 08:00:00+00:00
86764,42798,867,4,2018-02-15 08:00:00+00:00
86765,3494,225,5,2018-02-15 08:00:00+00:00
86766,18601,694,4,2018-02-15 08:00:00+00:00
86767,18418,478,5,2018-02-15 08:00:00+00:00
86769,32552,184,1,2018-02-15 08:00:00+00:00
86770,2554,713,4,2018-02-15 08:00:00+00:00
86771,15662,694,5,2018-02-15 08:00:00+00:00
86772,18418,647,5,2018-02-15 08:00:00+00:00
86773,2719,254,5,2018-02-15 08:00:00+00:00
86774,25017,872,5,2018-02-15 08:00:00+00:00
86775,5353,935,5,2018-02-15 08:00:00+00:00
86776,25017,713,4,2018-02-15 08:00:00+00:00
86777,12861,6,5,2018-02-16 08:00:00+00:00
86778,14871,789,5,2018-02-16 08:00:00+00:00
86780,28336,33,5,2018-02-16 08:00:00+00:00
86781,26577,1016,4,2018-02-16 08:00:00+00:00
86784,18443,968,5,2018-02-16 08:00:00+00:00
86785,44480,842,5,2018-02-16 08:00:00+00:00
86786,42700,162,5,2018-02-16 08:00:00+00:00
86787,5714,23,4,2018-02-16 08:00:00+00:00
86789,26577,735,3,2018-02-16 08:00:00+00:00
86790,25272,943,1,2018-02-16 08:00:00+00:00
86791,42700,886,5,2018-02-16 08:00:00+00:00
86792,37682,587,5,2018-02-16 08:00:00+00:00
86793,12861,62,5,2018-02-16 08:00:00+00:00
86794,28755,37,5,2018-02-16 08:00:00+00:00
86795,23910,293,4,2018-02-16 08:00:00+00:00
86796,4927,887,3,2018-02-16 08:00:00+00:00
86797,5322,121,5,2018-02-16 08:00:00+00:00
86798,28755,782,5,2018-02-16 08:00:00+00:00
86799,18443,780,1,2018-02-16 08:00:00+00:00
86800,42700,180,5,2018-02-16 08:00:00+00:00
86801,1966,143,5,2018-02-16 08:00:00+00:00
86802,1966,881,5,2018-02-16 08:00:00+00:00
86803,14871,141,5,2018-02-16 08:00:00+00:00
86804,25211,167,5,2018-02-16 08:00:00+00:00
86808,1199,934,5,2018-02-16 08:00:00+00:00
86809,2949,940,5,2018-02-16 08:00:00+00:00
86810,22559,251,5,2018-02-16 08:00:00+00:00
86811,26577,863,3,2018-02-16 08:00:00+00:00
86812,34981,253,5,2018-02-16 08:00:00+00:00
86813,23057,56,5,2018-02-16 08:00:00+00:00
86814,42488,273,3,2018-02-16 08:00:00+00:00
86815,474,886,5,2018-02-17 08:00:00+00:00
86816,1485,146,4,2018-02-17 08:00:00+00:00
86817,4949,869,5,2018-02-17 08:00:00+00:00
86818,31174,99,5,2018-02-17 08:00:00+00:00
86819,5010,212,5,2018-02-17 08:00:00+00:00
86820,32580,58,5,2018-02-17 08:00:00+00:00
86821,27293,183,4,2018-02-17 08:00:00+00:00
86822,15351,100,4,2018-02-17 08:00:00+00:00
86823,32260,25,3,2018-02-17 08:00:00+00:00
86824,14119,228,5,2018-02-17 08:00:00+00:00
86825,4995,759,5,2018-02-17 08:00:00+00:00
86827,4949,872,5,2018-02-17 08:00:00+00:00
86828,36330,310,5,2018-02-17 08:00:00+00:00
86829,8283,943,4,2018-02-17 08:00:00+00:00
86830,6397,132,4,2018-02-17 08:00:00+00:00
86831,27298,853,4,2018-02-17 08:00:00+00:00
86832,5748,588,5,2018-02-17 08:00:00+00:00
86833,27298,228,5,2018-02-17 08:00:00+00:00
86834,22660,837,3,2018-02-17 08:00:00+00:00
86835,2282,293,5,2018-02-17 08:00:00+00:00
86836,27781,774,3,2018-02-17 08:00:00+00:00
86837,6397,272,5,2018-02-17 08:00:00+00:00
86838,3333,755,4,2018-02-17 08:00:00+00:00
86839,13706,797,5,2018-02-17 08:00:00+00:00
86840,4973,935,5,2018-02-17 08:00:00+00:00
86841,32796,119,5,2018-02-18 08:00:00+00:00
86842,26535,810,5,2018-02-18 08:00:00+00:00
86843,13514,770,5,2018-02-18 08:00:00+00:00
86844,4032,980,4,2018-02-18 08:00:00+00:00
86847,29250,714,4,2018-02-18 08:00:00+00:00
86848,8921,211,5,2018-02-18 08:00:00+00:00
86849,12200,987,4,2018-02-18 08:00:00+00:00
86850,12200,1002,3,2018-02-18 08:00:00+00:00
86851,9145,745,5,2018-02-18 08:00:00+00:00
86853,23057,994,4,2018-02-18 08:00:00+00:00
86854,13280,1002,2,2018-02-18 08:00:00+00:00
86855,19126,944,3,2018-02-18 08:00:00+00:00
86856,24729,276,4,2018-02-18 08:00:00+00:00
86858,2949,852,3,2018-02-18 08:00:00+00:00
86859,657,942,4,2018-02-18 08:00:00+00:00
86860,411,55,5,2018-02-18 08:00:00+00:00
86863,4176,48,3,2018-02-19 08:00:00+00:00
86864,17472,278,4,2018-02-19 08:00:00+00:00
86865,35665,694,3,2018-02-19 08:00:00+00:00
86866,5597,168,4,2018-02-19 08:00:00+00:00
86867,5041,852,3,2018-02-19 08:00:00+00:00
86868,7687,694,5,2018-02-19 08:00:00+00:00
86869,28121,48,4,2018-02-19 08:00:00+00:00
86870,4896,211,4,2018-02-19 08:00:00+00:00
86871,13272,85,4,2018-02-19 08:00:00+00:00
86872,25612,193,5,2018-02-19 08:00:00+00:00
86874,712,915,5,2018-02-19 08:00:00+00:00
86875,30344,169,4,2018-02-19 08:00:00+00:00
86876,20063,175,5,2018-02-19 08:00:00+00:00
86877,13272,78,1,2018-02-19 08:00:00+00:00
86878,18059,188,4,2018-02-19 08:00:00+00:00
86883,4714,430,4,2018-02-19 08:00:00+00:00
86884,28121,248,5,2018-02-19 08:00:00+00:00
86885,4714,243,5,2018-02-19 08:00:00+00:00
86886,22139,851,5,2018-02-19 08:00:00+00:00
86887,712,585,3,2018-02-19 08:00:00+00:00
86889,2907,863,5,2018-02-19 08:00:00+00:00
86890,13839,812,5,2018-02-19 08:00:00+00:00
86891,34217,25,5,2018-02-19 08:00:00+00:00
86896,34217,96,4,2018-02-19 08:00:00+00:00
86897,13506,694,5,2018-02-19 08:00:00+00:00
86898,16018,312,3,2018-02-19 08:00:00+00:00
86899,712,537,3,2018-02-19 08:00:00+00:00
86900,16988,213,4,2018-02-20 08:00:00+00:00
86901,15443,96,5,2018-02-20 08:00:00+00:00
86905,4729,118,5,2018-02-20 08:00:00+00:00
86906,37800,766,5,2018-02-20 08:00:00+00:00
86907,5353,244,5,2018-02-20 08:00:00+00:00
86908,1024,148,3,2018-02-20 08:00:00+00:00
86909,3129,759,5,2018-02-20 08:00:00+00:00
86910,35665,252,5,2018-02-20 08:00:00+00:00
86911,370,766,4,2018-02-20 08:00:00+00:00
86912,10450,209,5,2018-02-20 08:00:00+00:00
86914,23390,917,5,2018-02-20 08:00:00+00:00
86915,13569,946,3,2018-02-20 08:00:00+00:00
86916,15443,122,3,2018-02-20 08:00:00+00:00
86917,29839,842,3,2018-02-20 08:00:00+00:00
86919,2895,789,4,2018-02-20 08:00:00+00:00
86920,10450,823,5,2018-02-20 08:00:00+00:00
86921,38319,58,5,2018-02-20 08:00:00+00:00
86922,13172,36,5,2018-02-20 08:00:00+00:00
86923,29839,154,5,2018-02-20 08:00:00+00:00
86924,27670,1008,5,2018-02-20 08:00:00+00:00
86925,14220,154,3,2018-02-20 08:00:00+00:00
86926,26691,120,5,2018-02-20 08:00:00+00:00
86927,43502,143,5,2018-02-20 08:00:00+00:00
86928,15443,167,5,2018-02-20 08:00:00+00:00
86929,27059,764,5,2018-02-20 08:00:00+00:00
86930,25727,374,5,2018-02-20 08:00:00+00:00
86931,1168,770,5,2018-02-20 08:00:00+00:00
86933,29096,944,1,2018-02-20 08:00:00+00:00
86935,20885,804,5,2018-02-20 08:00:00+00:00
86936,37882,178,3,2018-02-20 08:00:00+00:00
86937,33399,314,5,2018-02-20 08:00:00+00:00
86939,4546,314,5,2018-02-20 08:00:00+00:00
86941,38602,755,5,2018-02-20 08:00:00+00:00
86942,6158,79,5,2018-02-21 08:00:00+00:00
86943,41893,29,1,2018-02-21 08:00:00+00:00
86944,39742,10,3,2018-02-21 08:00:00+00:00
86945,43917,1001,3,2018-02-21 08:00:00+00:00
86946,2968,19,5,2018-02-21 08:00:00+00:00
86948,32534,254,3,2018-02-21 08:00:00+00:00
86949,28499,924,4,2018-02-21 08:00:00+00:00
86950,26577,792,3,2018-02-21 08:00:00+00:00
86951,29037,671,5,2018-02-21 08:00:00+00:00
86952,30978,801,3,2018-02-21 08:00:00+00:00
86953,10399,199,5,2018-02-21 08:00:00+00:00
86954,28134,810,5,2018-02-21 08:00:00+00:00
86955,15537,147,5,2018-02-21 08:00:00+00:00
86956,36090,932,5,2018-02-21 08:00:00+00:00
86957,27989,321,2,2018-02-21 08:00:00+00:00
86958,857,649,5,2018-02-21 08:00:00+00:00
86959,2345,203,3,2018-02-21 08:00:00+00:00
86961,2345,168,5,2018-02-21 08:00:00+00:00
86962,9686,867,4,2018-02-21 08:00:00+00:00
86963,43163,941,4,2018-02-21 08:00:00+00:00
86965,9686,968,5,2018-02-21 08:00:00+00:00
86966,22888,66,3,2018-02-21 08:00:00+00:00
86967,7530,735,1,2018-02-21 08:00:00+00:00
86968,15537,146,5,2018-02-21 08:00:00+00:00
86969,9686,170,5,2018-02-21 08:00:00+00:00
86970,2345,60,4,2018-02-21 08:00:00+00:00
86971,6158,146,5,2018-02-21 08:00:00+00:00
86972,7569,943,4,2018-02-21 08:00:00+00:00
86973,22559,96,2,2018-02-21 08:00:00+00:00
86974,14956,825,5,2018-02-21 08:00:00+00:00
86975,857,214,5,2018-02-21 08:00:00+00:00
86976,15443,228,3,2018-02-21 08:00:00+00:00
86977,1877,869,4,2018-02-21 08:00:00+00:00
86978,2345,52,4,2018-02-21 08:00:00+00:00
86979,15537,53,5,2018-02-21 08:00:00+00:00
86980,22559,132,2,2018-02-21 08:00:00+00:00
86981,22559,124,2,2018-02-21 08:00:00+00:00
86982,6839,18,5,2018-02-22 08:00:00+00:00
86984,27219,20,4,2018-02-22 08:00:00+00:00
86985,32627,1001,5,2018-02-22 08:00:00+00:00
86988,7357,929,4,2018-02-22 08:00:00+00:00
86991,14708,230,5,2018-02-22 08:00:00+00:00
86992,34578,994,5,2018-02-22 08:00:00+00:00
86993,6711,782,5,2018-02-22 08:00:00+00:00
86995,27219,373,3,2018-02-22 08:00:00+00:00
86996,3209,731,3,2018-02-22 08:00:00+00:00
86999,3247,113,5,2018-02-22 08:00:00+00:00
87000,7357,671,5,2018-02-22 08:00:00+00:00
87001,28134,771,5,2018-02-22 08:00:00+00:00
87003,7412,990,3,2018-02-22 08:00:00+00:00
87004,40974,810,2,2018-02-22 08:00:00+00:00
87005,31129,934,3,2018-02-22 08:00:00+00:00
87006,23806,767,5,2018-02-22 08:00:00+00:00
87007,9296,298,4,2018-02-22 08:00:00+00:00
87009,2518,999,1,2018-02-22 08:00:00+00:00
87010,3948,843,1,2018-02-22 08:00:00+00:00
87012,26346,223,5,2018-02-22 08:00:00+00:00
87013,2414,968,5,2018-02-22 08:00:00+00:00
87015,3127,949,5,2018-02-22 08:00:00+00:00
87018,4860,178,4,2018-02-22 08:00:00+00:00
87019,13182,968,4,2018-02-22 08:00:00+00:00
87020,19910,246,3,2018-02-22 08:00:00+00:00
87021,22660,943,4,2018-02-22 08:00:00+00:00
87023,22346,73,5,2018-02-22 08:00:00+00:00
87024,32580,288,5,2018-02-22 08:00:00+00:00
87025,34241,15,5,2018-02-23 08:00:00+00:00
87026,10633,66,5,2018-02-23 08:00:00+00:00
87029,3494,66,5,2018-02-23 08:00:00+00:00
87030,22660,792,4,2018-02-23 08:00:00+00:00
87031,9195,123,4,2018-02-23 08:00:00+00:00
87032,3333,969,2,2018-02-23 08:00:00+00:00
87034,3749,109,1,2018-02-23 08:00:00+00:00
87035,31000,147,5,2018-02-23 08:00:00+00:00
87036,22096,945,4,2018-02-23 08:00:00+00:00
87037,2968,461,5,2018-02-23 08:00:00+00:00
87038,26199,226,3,2018-02-23 08:00:00+00:00
87043,34241,18,5,2018-02-23 08:00:00+00:00
87044,17545,126,5,2018-02-23 08:00:00+00:00
87045,9731,25,5,2018-02-23 08:00:00+00:00
87046,35677,328,5,2018-02-23 08:00:00+00:00
87047,41159,181,2,2018-02-23 08:00:00+00:00
87048,29251,143,4,2018-02-23 08:00:00+00:00
87049,41159,241,3,2018-02-23 08:00:00+00:00
87050,31000,990,5,2018-02-23 08:00:00+00:00
87051,35802,913,5,2018-02-23 08:00:00+00:00
87052,22660,146,5,2018-02-23 08:00:00+00:00
87053,6485,867,5,2018-02-24 08:00:00+00:00
87056,26614,902,4,2018-02-24 08:00:00+00:00
87057,26684,990,3,2018-02-24 08:00:00+00:00
87058,14406,798,4,2018-02-24 08:00:00+00:00
87059,15666,891,4,2018-02-24 08:00:00+00:00
87060,6485,288,1,2018-02-24 08:00:00+00:00
87063,29886,810,4,2018-02-24 08:00:00+00:00
